id,created_by,property_id,street,street_number,postal_code,city,country_iso
edacf867-a937-39dd-b334-0c2f31f198d0,3f03dea8-1cdf-3968-9811-0881de5823b5,f2e5722b-3612-3ff1-bbba-698048d84855,Pacocha Islands,186,12768,Berlin,DE
ee5a4b25-4fb4-3c0f-a30d-21c6424d9a57,7a209a5c-a1a2-38b5-ac4e-9f2813ec6ca2,ffc5f569-afff-33c2-9495-e69289e0e19c,Nolan Terrace,129,12405,Berlin,DE
f0a38624-c9f6-3883-928d-38fa9cd9fb2f,11fb1eac-fbb3-34a8-9669-42ead18abcbe,29cb5cbf-f53d-3b5c-baf6-1b66656e03b5,Fay Path,124,12683,Berlin,DE
f112281f-8c54-3172-8357-4b8601661def,3f03dea8-1cdf-3968-9811-0881de5823b5,96953d71-a129-3c13-a37d-00ac43d77bac,Leffler Crescent,21,20272,Hamburg,DE
f5013e1d-95b2-3b32-8750-20d737cdadab,1eec5d93-b4fb-3180-9654-911023d5c46e,22ef5a4d-0f78-3662-869a-e8a00829e045,Leora Ports,29,11066,Berlin,DE
f60b449a-81c3-3989-b6e2-8cf582e50c3b,25d35441-d624-3a46-931f-7c05dad78cc0,6d819721-9900-3681-97cc-b6a020d1ffe8,Melba Meadow,143,13258,Berlin,DE
f6316a3d-fa3a-3562-94be-957dc6100151,741e2915-6c1c-3057-9579-37a040b1f806,b2042d94-5e99-3880-ad4e-0b15f387919f,Powlowski Greens,126,10351,Berlin,DE
f92b1a0a-b380-36e3-be55-7c34c7ef7512,a6d36034-1aad-3c68-9383-0b372fe51abd,982676c4-5ea7-305b-8fa4-34ab2f73ec2c,Lucas Throughway,158,12403,Berlin,DE
faa8498c-cb26-3c1b-976d-4fc8ee31fccd,3f03dea8-1cdf-3968-9811-0881de5823b5,67d5fd1e-cdfa-37d4-ade2-ecbe32f479f1,Skiles Oval,166,12947,Berlin,DE
fb742b94-e83a-349d-b3c9-2caba6c90481,7d224af6-a62d-354a-b5a4-5dd5f4e5ae1b,e68e919e-3f1d-371b-b4d1-a63cd7c94135,Rohan Rest,117,13629,Berlin,DE
fbff0852-accf-3d52-8b5a-cadc0b51bb24,741e2915-6c1c-3057-9579-37a040b1f806,dc5c1e14-0e36-3fa0-bd98-f81e2d1a27b1,Berenice Parkway,52,60556,Frankfurt,DE
fc7e0db5-6253-3702-ab77-d35ee8c60aac,266c3025-b1bd-31aa-91ee-2a845cdc373e,3b3c5fd2-4636-3b9e-a1b6-2b57b8a75e40,Wolff Locks,126,10962,Berlin,DE
fe0c2eb2-a3bd-396f-958f-928d7f4b7efb,11fb1eac-fbb3-34a8-9669-42ead18abcbe,7bbd2614-a622-3967-a42b-7c7ab5c28d46,Trudie Throughway,107,11584,Berlin,DE
fe210caa-8276-338a-a7c4-08460b826b14,edebdbf7-c6bc-3867-9787-6ff20132120c,1ae7163f-03ff-3c8e-9597-c09f5f5f0698,Alta Flat,176,14185,Berlin,DE
ff362f54-65f4-33f9-b323-d500f0bae70a,a6d36034-1aad-3c68-9383-0b372fe51abd,abfbdf5a-affe-3605-a8e1-35b3cf9cc86c,Gaylord Summit,143,13815,Berlin,DE
